"X...ID";"ClassNr";"DateSW16";"DateEW16";"DateRW16";"ComplW16";"Grade";"Sex";"AgeW1";"ETH01";"ETH03";"EduLevel";"CnstCD";"StateW16";"NAccID";"NAccAD";"NAccSD";"WebD";"MailD";"CheckD";"ErrorD";"UseablD";"TypeD1";"TypeD2";"TypeD3";"TypeOD1";"TypeOD2";"TypeOD3";"StateW1";"StateW2";"StateW3";"StateW4";"StateW5";"StateW6";"StateW7";"StateW8";"StateW9";"StateW10";"StateW11";"StateW12";"StateW13";"StateW14";"StateW15";"ComplW1";"ComplW2";"ComplW3";"ComplW4";"ComplW5";"ComplW6";"ComplW7";"ComplW8";"ComplW9";"ComplW10";"ComplW11";"ComplW12";"ComplW13";"ComplW14";"ComplW15";"DateRW13";"DateRW14";"BirthM";"BirthY";"BirthD";"ETH02";"ETH04";"AWB01W1";"AWB01W14";"CWB01W1";"CWB01W14";"PAF01W1";"NAF01W1";"PAF02W1";"NAF02W1";"PAF03W1";"NAF03W1";"PAF04W1";"NAF04W1";"PAF05W1";"NAF05W1";"PAF06W1";"NAF06W1";"PAF07W1";"NAF07W1";"SEE01W1";"SEE02W1";"SEE03W1";"SEE04W1";"SEE01W1R";"SEE04W1R";"SEE01W14";"SEE02W14";"SEE03W14";"SEE04W14";"SEE01W14R";"SEE04W14R";"LON01W1";"LON02W1";"LON03W1";"LON04W1";"LON05W1";"LON01W14";"LON02W14";"LON03W14";"LON04W14";"LON05W14";"SRT01W1";"SRT02W1";"SRT03W1";"SRT04W1";"SRT05W1";"SRT06W1";"SRT07W1";"SRT08W1";"SRT09W1";"SRT01W14";"SRT02W14";"SRT03W14";"SRT04W14";"SRT05W14";"SRT06W14";"SRT07W14";"SRT08W14";"SRT09W14";"SRT02W1R";"SRT04W1R";"SRT05W1R";"SRT07W1R";"SRT08W1R";"SRT02W14R";"SRT04W14R";"SRT05W14R";"SRT07W14R";"SRT08W14R";"SCP01W1";"SCP02W1";"SCP03W1";"MPT01W1";"MPT02W1";"MPT01W14";"MPS01W1";"MPS02W1";"MPS03W1";"MPS04W1";"MPS05W1";"INTGDW1";"INTGFW1";"INTGMW1";"SNTGDW1";"SNTGFW1";"SNTGMW1";"WATGDW1";"WATGFW1";"WATGMW1";"YTTGDW1";"YTTGFW1";"YTTGMW1";"INPD1W1";"INAD1W1";"INPD2W1";"INAD2W1";"INPF1W1";"INAF1W1";"INPF2W1";"INAF2W1";"INAL0W1";"INAL1W1";"INAL2W1";"INAL3W1";"INAL4W1";"INAL5W1";"INC01W1";"INC01W13";"INF01W1";"INF02W1";"INL01W1";"FBI01W1";"FBI01W1R";"FBI02W1";"IFI01W1";"IFI02W1";"FNr01W1";"FQS01W1";"FQS02W1";"FQC01W1";"FQC02W1";"FQC01W1R";"FQC02W1R";"PRU01W1";"PRU02W1";"PRU03W1";"PRU04W1";"PRU05W1";"PRU01W14";"PRU02W14";"PRU03W14";"PRU04W14";"PRU05W14";"PMK01W1";"PMK02W1";"PMK03W1";"PMK04W1";"PMK01W14";"PMK02W14";"PMK03W14";"PMK04W14";"ADS05W1";"ADS06W1";"ADS07W1";"ADS08W1";"ADS05W14";"ADS06W14";"ADS07W14";"ADS08W14";"NCompletedE1";"NCompletedE2"
164;1;"2020/06/23 11:42:49";"2020/06/23 11:46:49";"2020/06/23 11:46:51";100;9;"Meisje";"14,10264";"Nederland";"Nederlander";"Vmbo";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 16:07:42";"2020/05/19 13:41:27";10;2005;"2005-10-15";NA;NA;6;7;10;1;5;2;5;3;5;1;5;1;5;1;5;1;5;2;1;5;5;1;5;5;1;5;5;1;5;5;2;5;5;1;5;1;1;1;1;1;3;4;4;1;3;5;4;3;3;3;5;5;1;3;5;5;3;5;2;5;3;2;3;1;5;3;1;3;7;3;6;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;1;2;1;1;"Minder dan  1 dag  per week";1;5;"1 keer  per week";"2,0";"10,0";"7 keer  per week";20;30;"7 keer  per week";2;600;"2 dagen";"Nooit";"Nooit";"Nooit";1;0;0;0;"INAL2W1,INAL3W1,INAL4W1";8888;1;1;1;0;"1";"1";"57,000";1;30;"8888";8888;8888;4;1;4;5;5;3;1;3;5;"Nee";"Ja";"Ja";"Ja";"Nee";"Nee";"Ja";"Nee";"Nee";"Nee";4;4;3;5;4;5;5;3;1;1;1;1;1;1;1;1;72;45
241;30;"2020/06/23 11:15:03";"2020/06/23 11:20:05";"2020/06/23 11:20:05";100;9;"Meisje";"14,60378";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";"Nee, ik wil niet meedoen";"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 15:08:48";"2020/05/19 19:51:45";4;2005;"2005-04-15";NA;NA;5;6;7;9;3;1;4;2;4;4;4;1;4;1;4;1;4;2;1;4;5;1;5;5;1;4;4;2;5;4;1;1;1;1;1;2;1;1;1;2;4;4;3;3;1;4;3;1;4;5;3;5;2;1;3;2;1;2;2;3;5;3;5;3;4;5;4;5;3;2;3;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;3;2;2;1;"7 keer  per week";5;10;"7 keer  per week";"8,0";"7,0";"7 keer  per week";15;15;"5 keer  per week";2;30;"7 dagen";"Nooit";"Nooit";"1 dag";2;0;0;1;"INAL2W1,INAL3W1";8888;1;1;8888;0;"2";"2";"270,000";2;110;"Ik heb niet gekeken of ik reacties had";8;8888;3;2;10;5;5;2;1;4;5;"Nee";"Ja";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";3;3;3;2;2;3;1;2;1;1;1;1;1;1;1;1;115;122
100;8;"2020/06/24 12:05:44";"2020/06/24 12:10:43";"2020/06/24 12:10:45";100;8;"Jongen";"13,43756";"Nederland";"Nederlander";"Vmbo";"Nee, ik wil niet meedoen";"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"fully expired";"completed";"completed";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;0;100;100;0;100;100;100;100;100;100;100;100;100;"2020/05/08 16:04:08";"2020/05/19 20:32:05";6;2006;"2006-06-15";NA;NA;7;7;10;1;3;1;5;1;4;3;4;1;4;1;4;1;4;2;1;5;5;1;5;5;1;5;5;1;5;5;1;1;1;1;1;1;1;1;1;1;5;3;4;1;1;4;2;1;4;3;4;3;2;1;4;2;1;2;3;5;5;4;5;2;4;5;4;5;1;1;1;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;1;2;3;3;"7 keer  per week";2;10;"7 keer  per week";"1,0";"5,0";"7 keer  per week";4;5;"7 keer  per week";2;15;"7 dagen";"1 dag";"1 dag";"1 dag";5;1;1;1;NA;8888;8888;8888;8888;8888;"1";"2";"300,000";1;100;"7";7;7;2;2;10;4;4;3;3;3;3;"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Ja";"Nee";"Nee";"Nee";2;2;3;1;4;4;3;2;1;1;1;1;1;1;1;1;87;68
323;28;"2020/06/23 12:45:43";"2020/06/23 12:51:25";"2020/06/23 12:51:26";100;9;"Meisje";"15,43631";"Nederland";"Nederlander";"Vmbo";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 18:56:41";"2020/05/19 15:40:11";6;2004;"2004-06-15";NA;NA;5;6;8;9;4;3;3;2;3;5;4;2;4;2;3;3;4;4;2;3;3;3;4;3;2;3;2;1;4;5;5;3;3;2;3;4;3;2;4;3;3;3;4;3;3;3;2;2;4;3;3;4;2;3;4;2;2;4;3;3;3;4;4;3;4;3;4;4;6;6;4;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";3;1;5;3;3;"7 keer  per week";3;25;"7 keer  per week";"2,0";"30,0";"7 keer  per week";8;20;"5 keer  per week";2;60;"1 dag";"1 dag";"1 dag";"3 dagen";0;1;1;1;NA;8888;8888;8888;8888;8888;"1";"3";"223,000";5;110;"6";6;5;5;6;9;4;4;3;2;3;4;"Nee";"Ja";"Nee";"Nee";"Nee";"Nee";"Ja";"Nee";"Nee";"Nee";4;3;4;4;3;4;4;2;1;1;2;1;2;2;2;2;98;66
286;10;"2020/06/24 12:36:13";"2020/06/24 12:42:48";"2020/07/08 12:43:05";61;9;"Jongen";"15,01754";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"fully expired";"fully expired";"completed";"completed";"completed";"completed";"fully expired";"completed";"completed";"completed";"completed";100;100;100;100;0;0;100;100;100;100;0;100;100;100;100;"2020/05/05 15:16:00";"2020/05/19 21:50:05";11;2004;"2004-11-15";NA;NA;6;6;9;7;4;2;3;2;4;4;5;1;4;2;5;2;5;2;1;3;4;1;5;5;1;4;4;1;5;5;2;1;5;1;1;1;1;1;2;2;3;3;3;1;4;3;3;2;3;3;3;3;3;3;3;3;3;3;3;5;2;3;4;3;3;3;3;3;1;2;4;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een iPhone";4;3;5;4;2;"7 keer  per week";7;53;"7 keer  per week";"3,0";"10,0";"7 keer  per week";3;10;"7 keer  per week";2;120;"7 dagen";"Nooit";"1 dag";"Nooit";7;0;1;0;"INAL2W1,INAL4W1";8888;1;8888;1;0;"2";"2";"388,000";1;160;"8888";8888;8888;2;4;20;4;4;3;2;3;4;"Nee";"Ja";"Nee";"Nee";"Nee";"Nee";"Ja";"Nee";"Nee";"Nee";1;1;1;1;2;3;2;3;1;1;1;1;1;1;1;1;100;110
160;21;NA;NA;NA;NA;9;"Jongen";"14,01831";"Nederland";"Nederlander";"Havo";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"fully expired";"completed";"attrition";100;100;0;100;100;100;100;100;100;100;100;100;0;100;0;NA;"2020/05/31 10:28:10";11;2005;"2005-11-15";NA;NA;5;4;7;3;2;1;2;2;4;3;4;2;4;2;4;3;4;3;3;2;2;4;3;2;3;2;2;4;3;2;1;1;2;2;2;3;2;3;2;3;3;4;2;4;4;3;4;4;3;3;4;2;4;3;2;3;3;3;2;2;2;2;2;2;2;3;3;3;5;3;4;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";4;1;4;2;3;"7 keer  per week";5;80;"7 keer  per week";"2,0";"75,0";"6 keer  per week";3;10;"7 keer  per week";4;160;"7 dagen";"1 dag";"3 dagen";"1 dag";5;1;2;2;NA;8888;8888;8888;8888;8888;"2";"5555";"511,000";3;200;"7";7;7;6;4;7;4;2;3;2;3;4;"Nee";"Ja";"Nee";"Nee";"Nee";"Nee";"Ja";"Nee";"Nee";"Ja";2;2;2;2;1;1;1;1;2;2;2;2;4;4;4;4;79;10
279;18;"2020/06/23 11:20:14";"2020/06/23 11:22:19";"2020/06/23 11:22:19";100;9;"Meisje";"14,85079";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/06 15:21:11";"2020/05/19 19:32:35";1;2005;"2005-01-15";NA;NA;2;6;7;8;3;2;4;2;4;2;4;1;4;1;4;1;4;2;1;3;3;2;5;4;1;5;5;1;5;5;1;1;1;1;1;2;1;2;3;1;3;4;2;4;4;2;3;4;1;3;4;2;3;4;2;4;4;1;2;2;2;3;2;2;3;2;2;2;4;2;4;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";5;3;5;5;3;"7 keer  per week";5;20;"7 keer  per week";"70,0";"250,0";"7 keer  per week";5;30;"2 keer  per week";1;20;"4 dagen";"1 dag";"1 dag";"1 dag";3;1;1;3;NA;8888;8888;8888;8888;8888;"3 of meer";"5";"1000,000";2;310;"6";6;4;6;3;10;5;4;1;1;5;5;"Ja";"Ja";"Ja";"Ja";"Nee";"Nee";"Ja";"Ja";"Nee";"Nee";4;2;3;2;2;3;2;2;2;2;1;1;1;1;1;1;103;104
34;5;"2020/06/26 17:25:30";"2020/06/26 17:31:44";"2020/06/26 17:31:46";100;9;"Meisje";"15,01709";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";NA;NA;"Fully Useable";"Account om informatie met iedereen te delen";NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/06 16:03:21";"2020/05/19 16:38:34";11;2004;"2004-11-15";NA;NA;7;6;10;9;5;2;4;2;1;1;5;1;5;2;4;2;5;2;1;4;4;1;5;5;1;4;4;1;5;5;1;2;1;2;1;1;2;1;1;1;3;2;2;4;4;2;4;3;3;4;2;3;4;5;2;4;3;3;4;2;2;2;3;4;2;1;2;3;5;1;3;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";4;2;2;1;3;"7 keer  per week";7;30;"7 keer  per week";"8,0";"20,0";"7 keer  per week";5;20;"5 keer  per week";1;60;"7 dagen";"1 dag";"7 dagen";"7 dagen";30;1;5;5;NA;8888;8888;8888;8888;8888;"1";"2";"815,000";1;250;"7";7;6;7;4;3;5;4;1;1;5;5;"Nee";"Ja";"Nee";"Nee";"Nee";"Nee";"Ja";"Nee";"Nee";"Ja";4;3;4;3;4;4;5;2;1;1;4;3;1;1;1;3;64;45
361;8;NA;NA;NA;NA;8;"Meisje";"14,18498";"Nederland";"Nederlander";"Vmbo";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"fully expired";"completed";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"completed";"attrition";"attrition";"attrition";"attrition";"attrition";100;0;100;0;0;0;0;0;0;100;0;0;0;0;0;NA;NA;9;2005;"2005-09-15";NA;NA;4;1111;4;1111;3;4;3;4;4;3;3;3;3;2;2;3;3;4;2;2;3;3;4;3;1111;1111;1111;1111;1111;1111;1;1;3;1;1;1111;1111;1111;1111;1111;4;2;3;2;2;3;3;4;3;1111;1111;1111;1111;1111;1111;1111;1111;1111;4;4;4;3;2;1111;1111;1111;1111;1111;4;1;2;"Ja, ik heb een iPhone";NA;"1111";2;3;3;4;4;"7 keer  per week";7;60;"7 keer  per week";"9,0";"50,0";"7 keer  per week";4;70;"4 keer  per week";2;30;"7 dagen";"1 dag";"7 dagen";"7 dagen";4;1;2;3;NA;8888;8888;8888;8888;8888;"2";"1111";"760,000";4;290;"7";7;6;4;4;5;5;5;3;2;3;4;"Nee";"Ja";"Ja";"Nee";"Nee";"9999";"9999";"9999";"9999";"1111";4;5;4;1;1111;1111;1111;1111;3;3;1;1;1111;1111;1111;1111;NA;NA
357;24;NA;NA;NA;NA;9;"Jongen";"15,60334";"Nederland";"Nederlander";"Vmbo";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"fully expired";"fully expired";"completed";"fully expired";"fully expired";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"attrition";100;100;0;0;100;0;0;0;100;100;100;100;100;100;0;"2020/05/05 15:26:23";"2020/05/20 23:00:37";4;2004;"2004-04-15";NA;NA;4;7;5;1;4;4;4;5;3;1;3;1;3;1;3;1;3;1;1;4;4;1;5;5;3;3;3;3;3;3;2;1;5;2;5;1;1;1;1;1;4;1;5;2;3;5;1;3;5;3;3;5;1;2;1;1;2;5;5;4;3;5;3;3;5;4;5;4;2;2;2;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";1;1;2;1;2;"7 keer  per week";3;20;"7 keer  per week";"2,0";"5,0";"7 keer  per week";2;2;"7 keer  per week";1;120;"1 dag";"Nooit";"Nooit";"7 dagen";1;0;0;7;"INAL2W1,INAL3W1";8888;1;1;8888;0;"1";"5";"224,000";1;85;"Ik heb niet gekeken of ik reacties had";8;8888;5;5;4;5;5;2;1;4;5;"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Ja";"Ja";"Nee";3;3;3;1;5;5;5;5;1;1;1;1;1;1;1;1;71;6
251;10;"2020/06/23 11:28:20";"2020/06/23 11:32:17";"2020/06/23 11:32:19";100;9;"Jongen";"14,27011";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"completed";4;0;0;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"fully expired";100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;"2020/05/11 16:48:51";"2020/05/20 10:32:59";8;2005;"2005-08-15";NA;NA;6;5;8;7;4;1;4;2;4;1;5;1;5;1;5;2;5;2;1;4;4;2;5;4;2;4;3;2;4;4;2;1;1;1;1;2;1;1;3;1;1;2;2;4;5;1;3;4;3;3;4;3;4;5;4;3;3;3;4;2;1;3;2;2;2;1;3;3;4;4;4;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";5;3;5;4;2;"7 keer  per week";10;30;"7 keer  per week";"15,0";"130,0";"7 keer  per week";5;25;"7 keer  per week";13;100;"7 dagen";"Nooit";"2 dagen";"3 dagen";6;0;0;1;"INAL2W1";8888;1;8888;8888;0;"3 of meer";"Ik heb geen account";"550,000";4;170;"Ik heb niet gekeken of ik reacties had";8;8888;4;3;7;5;5;3;2;3;4;"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";3;4;3;4;3;4;4;3;2;2;2;2;1;1;1;2;92;55
27;11;"2020/06/23 11:21:20";"2020/06/24 11:56:40";"2020/06/24 11:56:41";100;9;"Meisje";"14,76576";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;"Fully Useable";"Account om informatie met iedereen te delen";NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"fully expired";"completed";"completed";"completed";"completed";"fully expired";"completed";"fully expired";"completed";"completed";100;100;100;100;100;0;100;100;100;100;0;100;0;100;100;NA;"2020/05/19 17:44:39";2;2005;"2005-02-15";NA;NA;6;6;7;7;3;2;4;2;4;3;4;2;4;2;3;2;4;2;1;4;4;1;5;5;1;4;4;1;5;5;1;1;1;1;1;2;1;1;1;1;3;3;3;3;3;3;3;4;3;3;4;3;2;3;2;4;4;2;3;3;3;3;2;2;4;3;2;2;5;3;4;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";3;2;4;4;3;"7 keer  per week";6;30;"7 keer  per week";"6,0";"15,0";"7 keer  per week";3;5;"1 keer  per week";2;15;"5 dagen";"Nooit";"7 dagen";"7 dagen";6;0;4;3;"INAL2W1";8888;1;8888;8888;0;"1";"5555";"300,000";4;60;"Ik heb niet gekeken of ik reacties had";8;8888;6;4;6;5;5;2;1;4;5;"Nee";"Ja";"Ja";"Ja";"Nee";"Nee";"Ja";"Nee";"Ja";"Nee";2;1;1;1;2;1;2;2;3;4;2;3;4;4;2;2;79;1
312;26;"2020/06/23 12:03:50";"2020/06/23 12:09:29";"2020/06/23 12:09:29";100;9;"Jongen";"14,76591";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"partially completed";"completed";"fully expired";"fully expired";"partially completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;24;100;0;0;19;100;100;100;100;100;100;100;100;100;"2020/05/06 15:22:55";"2020/05/19 17:58:00";2;2005;"2005-02-15";NA;NA;6;7;9;6;3;1;4;2;5;4;3;1;4;2;5;2;4;2;1;4;4;2;5;4;1;5;4;4;5;2;2;1;4;1;2;5;4;3;4;3;5;3;4;2;3;4;2;3;4;5;3;5;3;5;4;3;2;4;3;4;3;4;3;3;3;1;3;4;1;4;5;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";2;1;1;3;2;"Minder dan  1 dag  per week";1;1;"Nooit";"0,0";"0,0";"7 keer  per week";5;25;"7 keer  per week";3;60;"Nooit";"Nooit";"Nooit";"Nooit";0;0;0;0;"INAL1W1";1;0;0;0;0;"1";"Ik heb geen account";"16,000";1;8888;"8888";8888;8888;8888;8888;16;5;3;2;1;4;5;"Nee";"Ja";"Ja";"Nee";"Nee";"Ja";"Ja";"Ja";"Nee";"Nee";1;1;1;1;4;1;2;1;1;1;1;1;2;1;2;5;62;83
247;7;"2020/06/23 12:14:57";"2020/06/23 12:25:06";"2020/07/07 12:25:11";84;9;"Meisje";"13,93564";"Nederland";"Nederlander";"Havo";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";NA;NA;"Fully Useable";"Anders, namelijk dit account is voor...";NA;NA;"Het kijken naar mensen hun post ik plaats niet echt iets";NA;NA;"completed";"completed";"completed";"fully expired";"fully expired";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;0;0;0;100;100;100;100;100;100;100;100;100;"2020/05/06 18:21:21";"2020/05/19 17:12:38";12;2005;"2005-12-15";NA;NA;5;6;5;8;3;2;2;4;3;4;4;2;3;2;2;2;3;4;2;3;3;2;4;4;2;3;3;3;4;3;3;3;3;2;3;3;2;3;2;2;3;4;2;4;3;2;3;2;2;4;3;3;3;4;2;2;2;2;2;2;3;3;4;3;3;2;4;4;5;4;5;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";4;2;4;4;2;"7 keer  per week";3;20;"Nooit";"0,0";"0,0";"6 keer  per week";3;10;"7 keer  per week";3;30;"7 dagen";"Nooit";"Nooit";"Nooit";2;0;0;0;"INAL2W1,INAL3W1";8888;1;1;0;0;"1";"1";"200,000";2;70;"8888";8888;8888;4;2;2;4;3;2;1;4;5;"Ja";"Ja";"Nee";"Nee";"Ja";"Nee";"Ja";"Nee";"Nee";"Nee";5;5;4;2;4;4;4;4;1;1;1;1;2;2;1;1;95;84
214;30;"2020/06/23 11:50:06";"2020/06/23 11:53:29";"2020/07/07 11:53:46";47;9;"Meisje";"15,10206";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";NA;"partially completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"partially completed";"completed";"completed";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"fully expired";100;100;37;100;100;0;100;100;100;100;100;100;100;24;0;"2020/05/08 16:08:19";"2020/06/03 22:29:41";10;2004;"2004-10-15";NA;NA;6;6;7;6;3;2;4;3;5;2;4;2;2;2;4;3;4;3;2;3;4;1;4;5;1;4;4;2;5;4;1;1;2;1;2;2;1;1;2;1;4;3;3;4;3;4;3;4;3;4;3;3;4;3;5;4;4;4;3;2;3;3;2;3;2;3;2;2;4;2;3;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";4;2;4;4;2;"7 keer  per week";8;40;"7 keer  per week";"11,0";"120,0";"7 keer  per week";10;20;"7 keer  per week";7;180;"7 dagen";"2 dagen";"7 dagen";"7 dagen";10;1;8;8;NA;8888;8888;8888;8888;8888;"1";"1";"450,000";2;190;"7";7;7;5;3;13;5;4;3;2;3;4;"Nee";"Ja";"Ja";"Nee";"Nee";"Nee";"Ja";"Ja";"Ja";"Nee";2;1;2;3;2;3;3;2;2;2;2;2;2;2;2;3;84;22
368;17;"2020/06/23 15:35:03";"2020/06/23 22:33:56";"2020/06/23 22:33:57";100;8;"Jongen";"13,68946";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"completed";1;0;0;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"completed";"fully expired";"fully expired";"fully expired";"completed";"fully expired";100;100;100;100;0;0;0;0;0;100;0;0;0;100;0;NA;"2020/05/19 18:14:35";3;2006;"2006-03-15";NA;NA;6;4;8;3;4;1;4;3;4;2;4;3;4;2;2;2;3;2;2;4;4;3;4;3;1;4;3;3;5;3;1;1;1;2;1;1;1;1;1;1;3;3;3;2;3;3;2;3;2;4;4;3;5;5;3;4;4;3;3;4;3;4;3;2;1;1;2;2;4;4;5;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een iPhone";3;2;4;4;2;"5 keer  per week";5;40;"7 keer  per week";"8,0";"120,0";"5 keer  per week";2;10;"7 keer  per week";6;120;"5 dagen";"Nooit";"Nooit";"2 dagen";5;0;0;4;"INAL2W1,INAL3W1";8888;1;1;8888;0;"1";"5555";"500,000";2;300;"Ik heb niet gekeken of ik reacties had";8;8888;4;4;13;5;4;2;1;4;5;"Nee";"Ja";"Nee";"Ja";"Nee";"Nee";"Ja";"Nee";"Nee";"Ja";2;2;2;2;3;4;4;2;3;2;2;2;3;2;3;1;53;NA
